ISSN,T�tulo,Estrato
0160-7383,ANNALS OF TOURISM RESEARCH,A1
1984-4921,ANTARES: LETRAS E HUMANIDADES,B3
2239-625X,ANUAC RIVISTA DELL'ASSOCIAZIONE NAZIONALI UNIVERSITARIA ANTROPOLOGI CULTURALI,B3
1983-7364,ANU�RIO BRASILEIRO DE SEGURAN�A P�BLICA,B4
1852-5784,ANUARIO CEEED - CENTRO DE ESTUDIOS ECON�MICOS DE LA EMPRESA Y EL DESARROLLO,B4
1133-0740,ANUARIO DE PSICOLOGIA JUR�DICA,B2
1856-9536,ANUARIO ESTUDIOS EN COMUNICACI�N SOCIAL DISERTACIONES,B3
0888-4080,APPLIED COGNITIVE PSYCHOLOGY (PRINT),A2
1466-4291,APPLIED ECONOMIC LETTERS,A1
1350-4851,APPLIED ECONOMICS LETTERS (PRINT),A1
1466-4283,APPLIED ECONOMICS (ONLINE),A1
0003-6846,APPLIED ECONOMICS (PRINT),A1
2374-2429,APPLIED FINANCE AND ACCOUNTING,B4
0960-3107,APPLIED FINANCIAL ECONOMICS (PRINT),A1
0307-904X,APPLIED MATHEMATICAL MODELLING,A2
1568-4946,APPLIED SOFT COMPUTING (PRINT),A2
1524-1904,APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY,A2
2448-3524,APPLIED TOURISM,B5
1657-5997,AQUICHAN (BOGOT�),B2
2223-5833,ARABIAN JOURNAL OF BUSINESS AND MANAGEMENT REVIEW,B4
2318-6186,ARCHEION ONLINE,B3
2054-7404,ARCHIVES OF BUSINESS RESEARCH,B4
1381-1118,ARCHIVES OF SUICIDE RESEARCH,A2
1068-2341,ARCHIVOS ANAL�TICOS DE POL�TICAS EDUCATIVAS / EDUCATION POLICY ANALYSIS ARCHIVES,A1
1885-4494,ARCHIVOS DE ZOOTECNIA,B2
0004-0592,ARCHIVOS DE ZOOTECNIA,B2
0004-0622,ARCHIVOS LATINOAMERICANOS DE NUTRICI�N,A2
1022-1301,ARCHIVOS LATINOAMERICANOS DE PRODUCCI�N ANIMAL,B3
2317-3882,ARGUMENTA,B4
0103-9253,ARI�S: REVISTA DE CI�NCIAS HUMANAS E ARTES (UFCG),B5
1982-9930,ARQUITETURISMO (S�O PAULO),B4
1809-6298,ARQUITEXTOS (S�O PAULO),B4
0102-0935,ARQUIVO BRASILEIRO DE MEDICINA VETERIN�RIA E ZOOTECNIA,B1
1678-4162,ARQUIVO BRASILEIRO DE MEDICINA VETERIN�RIA E ZOOTECNIA (ONLINE),B1
1809-5267,ARQUIVOS BRASILEIROS DE PSICOLOGIA (ONLINE),B2
0004-282X,ARQUIVOS DE NEURO-PSIQUIATRIA,A2
1808-1657,ARQUIVOS DO INSTITUTO BIOL�GICO (ONLINE),B2
2175-0106,ARS VETERIN�RIA JABOTICABAL,B3
2014-3885,ARXIU D'ETNOGRAFIA DE CATALUNYA.,B4
0217-4561,ASIA PACIFIC JOURNAL OF MANAGEMENT,A1
1355-5855,ASIA PACIFIC JOURNAL OF MARKETING AND LOGISTICS,A2
2221-1691,ASIAN PACIFIC JOURNAL OF TROPICAL BIOMEDICINE,A2
1011-2367,ASIAN-AUSTRALASIAN JOURNAL OF ANIMAL SCIENCES (PRINT),A2
1976-5517,ASIAN-AUSTRALIANS JOURNAL OF ANIMAL SCIENCE,A2
0260-2938,ASSESSMENT AND EVALUATION IN HIGHER EDUCATION,A1
1668-7515,ASTROLABIO (BUENOS AIRES),B3
1982-1956,ATELI� GEOGR�FICO (UFG),B3
1578-8946,ATHENEA DIGITAL,B1
1809-5720,ATITUDE (PORTO ALEGRE),B4
0261-1929,ATLA. ALTERNATIVES TO LABORATORY ANIMALS,A2
0197-4254,ATLANTIC ECONOMIC JOURNAL,A2
2165-3887,ATLANTIC MARKETING JOURNAL (ONLINE),B4
1809-0354,ATOS DE PESQUISA EM EDUCA��O (FURB),B3
0892-8916,ATS NEWS (1986),B4
2283-8279,ATTACCAMENTO E SISTEMI COMPLESSI,B5
2316-3852,AUGUSTO GUZZO REVISTA ACAD�MICA,B4
1518-9597,AUGUSTO GUZZO REVISTA ACAD�MICA (S�O PAULO),B4
0928-8910,AUTOMATED SOFTWARE ENGINEERING,A2
2175-3431,AVALIA��O PSICOL�GICA,B2
1677-0471,AVALIA��O PSICOL�GICA (IMPRESSO),B2
2175-3431,AVALIA��O PSICOL�GICA (ONLINE),B2
1982-5765,AVALIA��O: REVISTA DA AVALIA��O DA EDUCA��O SUPERIOR,B2
1414-4077,AVALIA��O: REVISTA DA AVALIA��O DA EDUCA��O SUPERIOR,B2
1807-7692,BAR. BRAZILIAN ADMINISTRATION REVIEW,A2
1984-8196,BASE  REVISTA DE ADMINISTRA��O E CONTABILIDADE DA UNISINOS,B1
1984-8196,BASE - REVISTA DE ADMINISTRA��O E CONTABILIDADE DA UNISINOS,B1
1984-8196,BASE - REVISTA DE ADMINISTRA��O E CONTABILIDADE DA UNISINOS,B1
1984-8196,BASE (S�O LEOPOLDO. ONLINE),B1
1807-054X,BASE (UNISINOS),B1
1808-2386,BBR. BRAZILIAN BUSINESS REVIEW,A2
1807-734X,BBR. BRAZILIAN BUSINESS REVIEW (EDI��O EM PORTUGU�S. ONLINE),A2
1808-2386,BBR. BRAZILIAN BUSINESS REVIEW (ENGLISH ED.),A2
1808-2386,BBR. BRAZILIAN BUSINESS REVIEW (ENGLISH EDITION. ONLINE),A2
0166-4328,BEHAVIOURAL BRAIN RESEARCH,A2
2316-6614,BELAS INFI�IS,B3
1463-5771,BENCHMARKING (BRADFORD),A1
1806-4272,BEPA. BOLETIM EPIDEMIOL�GICO PAULISTA (ONLINE),B4
1516-8085,BIB. REVISTA BRASILEIRA DE INFORMA��O BIBLIOGR�FICA EM CI�NCIAS SOCIAIS,B4
1138-9796,BIBLIO 3W (BARCELONA),B4
1809-4775,BIBLIONLINE (JO�O PESSOA),B4
1562-4730,BIBLIOS (LIMA),B2
1984-4131,BIBLIOTECA DIGITAL REVISTA F�RUM DE DIREITO TRIBUT�RIO (ONLINE),B4
0102-4388,BIBLOS (RIO GRANDE),B3
2117-4458,BIO WEB OF CONFERENCES,B3
1878-8181,BIOCATALYSIS AND AGRICULTURAL BIOTECHNOLOGY,B1
2236-9171,BIOENERGIA EM REVISTA: DI�LOGOS,B4
2312-0088,BIOLOGICAL AND CHEMICAL RESEARCH,B4
0961-9534,BIOMASS & BIOENERGY,A1
1475-925X,BIOMEDICAL ENGINEERING ONLINE (ONLINE),A2
0960-894X,BIOORGANIC & MEDICINAL CHEMISTRY LETTERS (PRINT),A2
0006-355X,BIORHEOLOGY (OXFORD),A2
1517-9664,BIOSA�DE (LONDRINA),B4
1981-3163,BIOSCIENCE JOURNAL (ONLINE),B2
1516-3725,BIOSCIENCE JOURNAL (UFU. IMPRESSO),B2
1537-5110,BIOSYSTEMS ENGINEERING,A2
2179-5746,BIOTA AMAZ�NIA,B3
1676-0603,BIOTA NEOTROPICA (EDI��O EM PORTUGU�S. ONLINE),B1
1472-6920,BMC MEDICAL EDUCATION,A1
1472-6955,BMC NURSING (ONLINE),B1
1471-2229,BMC PLANT BIOLOGY (ONLINE),A2
1471-2393,BMC PREGNANCY AND CHILDBIRTH (ONLINE),A2
2050-7283,BMC PSYCHOLOGY,B2
1471-2458,BMC PUBLIC HEALTH (ONLINE),A2
1756-0500,BMC RESEARCH NOTES,A2
1414-9230,BNDES SETORIAL,B4
2236-3637,BOLETIM CAMPINEIRO DE GEOGRAFIA,B3
1983-9774,BOLETIM CENTRO DE PESQUISA E PROCESSAMENTO DE ALIMENTOS,B2
2237-6208,BOLETIM DE AN�LISE POL�TICO-INSTITUCIONAL,B4
1981-5522,BOLETIM DE DIREITO ADMINISTRATIVO - BDA,B4
2176-9915,BOLETIM DE ECONOMIA E POL�TICA INTERNACIONAL (IPEA),B5
0067-9615,BOLETIM DE IND�STRIA ANIMAL (IMPRESSO),B3
1981-4100,BOLETIM DE IND�STRIA ANIMAL (ONLINE),B3
0103-9121,BOLETIM DO MUSEU DE BIOLOGIA MELLO LEITAO,B3
1981-3384,BOLETIM DO TEMPO PRESENTE,B4
1808-1320,BOLETIM ESTAT�STICAS P�BLICAS,B4
0101-7888,BOLETIM GA�CHO DE GEOGRAFIA,B3
1984-8501,BOLETIM GOIANO DE GEOGRAFIA (ONLINE),B2
2237-8006,BOLETIM GOVERNET DE ADMINISTRA��O P�BLICA E GEST�O MUNICIPAL,B4
2357-9145,BOLETIM HISTORIAR,B4
0067-964X,BOLETIM PARANAENSE DE GEOCI�NCIAS,B2
2177-1847,"BOLETIM REGIONAL, URBANO E AMBIENTAL - IPEA",B4
2177-1847,"BOLETIM REGIONAL, URBANO E AMBIENTAL (IPEA)",B4
0102-549X,BOLETIM T�CNICO DO SENAC,B4
1676-5664,BOLETIM T�CNICO-CIENT�FICO DO CEPNOR,B4
1134-993X,BOLETIN DE LA ASOCIACION INTERNACIONAL DE DERECHO COOPERATIVO,B2
0041-8633,BOLET�N MEXICANO DE DERECHO COMPARADO,B2
0006-8705,"BRAGANTIA (S�O PAULO, SP. IMPRESSO)",B1
1935-861X,"BRAIN STIMULATION: BASIC, TRANSLATIONAL AND CLINICAL RESEARCH IN NEUROMODULATION",A2
2237-8529,BRANDTRENDS JOURNAL,B4
1808-1983,BRASIL EM N�MEROS (EDI��O EM INGL�S. IMPRESSO),B4
2245-4373,BRASILIANA : JOURNAL FOR BRAZILIAN STUDIES,B3
1806-4760,BRAZILIAN DENTAL JOURNAL (IMPRESSO),A2
2179-2321,BRAZILIAN GEOGRAPHICAL JOURNAL: GEOSCIENCES AND HUMANITIES RESEARCH MEDIUM,B4
1678-4375,BRAZILIAN JOURNAL OF BIOLOGY (ONLINE),A2
2359-6724,BRAZILIAN JOURNAL OF BIOSYSTEMS ENGINEERING,B4
1981-6723,BRAZILIAN JOURNAL OF FOOD TECHNOLOGY (ONLINE),B2
2317-4692,BRAZILIAN JOURNAL OF GEOLOGY,B2
2317-4889,BRAZILIAN JOURNAL OF GEOLOGY,B2
1981-1640,BRAZILIAN JOURNAL OF INFORMATION SCIENCE,B4
2237-8960,BRAZILIAN JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT,B3
1679-8171,BRAZILIAN JOURNAL OF OPERATIONS AND PRODUCTION MANAGEMENT,B3
1677-3225,BRAZILIAN JOURNAL OF ORAL SCIENCES,B2
1982-0593,BRAZILIAN JOURNAL OF PETROLEUM AND GAS,B4
0103-0752,BRAZILIAN JOURNAL OF PROBABILITY AND STATISTICS,B2
2447-5580,BRAZILIAN JOURNAL OF PRODUCTION ENGINEERING,B4
2196-288X,BRAZILIAN JOURNAL OF SCIENCE AND TECHNOLOGY,B2
1678-4456,Brazilian Journal of Veterinary Research and Animal Science (Online),B1
2446-8509,BRAZILIAN KEYNESIAN REVIEW,B4
1981-3821,BRAZILIAN POLITICAL SCIENCE REVIEW,B1
1980-2447,BRAZILIAN REVIEW OF ECONOMETRICS,B4
0007-070X,BRITISH FOOD JOURNAL (1966),A2
0007-1013,BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY (PRINT),A1
0007-1145,BRITISH JOURNAL OF NUTRITION,A2
0007-1234,BRITISH JOURNAL OF POLITICAL SCIENCE (PRINT),A1
0007-1269,BRITISH JOURNAL OF PSYCHOLOGY (1953),A2
1310-0351,BULGARIAN JOURNAL OF AGRICULTURAL SCIENCE,B2
0007-4403,BULLETIN DE PSYCHOLOGIE,B4
0007-6503,BUSINESS & SOCIETY,A1
2151-6219,BUSINESS AND ECONOMICS JOURNAL,B3
2057-0201,BUSINESS AND HUMAN RIGHTS JOURNAL,B5
2374-1414,BUSINESS CREATIVITY AND THE CREATIVE ECONOMY,B4
0962-8770,BUSINESS ETHICS (OXFORD. PRINT),A2
0007-6791,BUSINESS HISTORY,A2
0007-6813,BUSINESS HORIZONS,A1
1463-7154,BUSINESS PROCESS MANAGEMENT JOURNAL,A1
0103-4979,CADERNO CRH (UFBA. IMPRESSO),B1
1516-1803,CADERNO DE ADMINISTRA��O (UEM),B3
0104-9380,CADERNO DE CRIA��O,B4
2316-5952,CADERNO DE ESTUDOS E PESQUISA DO TURISMO,B4
2316-5952,CADERNO DE ESTUDOS E PESQUISAS DO TURISMO,B4
2316-5952,CADERNO DE ESTUDOS E PESQUISAS DO TURISMO,B4
2318-2962,CADERNO DE GEOGRAFIA,B2
0103-8427,CADERNO DE GEOGRAFIA (PUCMG. IMPRESSO),B2
2177-8736,CADERNO DE PESQUISAS EM ADMINISTRA��O (USP) (CESSOU EM 2005. CONT. ISSN 1809-2276 REGE. REVISTA DE GEST�O USP),B1
2318-6933,CADERNO ELETR�NICO DE CI�NCIAS SOCIAIS,B4
1981-3082,CADERNO ESPA�O FEMININO (ONLINE),B3
1983-0882,CADERNO PEDAG�GICO (LAJEADO. ONLINE),B4
2237-5422,CADERNO PROFISSIONAL DE ADMINISTRA��O - CPA,B3
2237-5422,CADERNO PROFISSIONAL DE ADMINISTRA��O (CPA) - UNIMEP,B3
2237-5422,CADERNO PROFISSIONAL DE ADMINISTRA��O DA UNIMEP,B3
2317-6466,CADERNO PROFISSIONAL DE MARKETING,B3
2176-5774,CADERNO PRUDENTINO DE GEOGRAFIA,B5
1677-6976,CADERNO VIRTUAL DE TURISMO (UFRJ),B1
1981-3759,CADERNO VIRTUAL (INSTITUTO BRASILIENSE DE DIREITO P�BLICO),B4
1519-0951,CADERNOS ADENAUER (S�O PAULO),B4
1677-3802,CADERNOS ANPAE,B4
1677-3802,CADERNOS ANPAE,B4
2237-9983,CADERNOS CENPEC,B3
2178-9770,CADERNOS CIMEAC,B3
1679-3765,CADERNOS DA ESCOLA DE NEG�CIOS DA UNIBRASIL,B4
1676-8450,CADERNOS DA ESCOLA DO LEGISLATIVO,B5
1678-1244,CADERNOS DA FUCAMP,B3
2236-7934,CADERNOS DE AGROECOLOGIA,B4
2236-7934,CADERNOS DE AGROECOLOGIA,B4
1413-2095,CADERNOS DE ARQUITETURA E URBANISMO (PUCMG),B4
0007-9421,"CADERNOS DE BIBLIOTECONOMIA, ARQUIV�STICA E DOCUMENTA��O",B3
1808-3102,CADERNOS DE CI�NCIAS SOCIAIS APLICADAS (UESB),B5
1677-9061,CADERNOS DE COMUNICA��O (UFSM),B4
2386-5229,CADERNOS DE DEREITO ACTUAL (ONLINE),B4
2238-1228,CADERNOS DE DIREITO,B3
1677-0277,CADERNOS DE EDUCA��O ESCOLAR IND�GENA,B5
0103-0000,CADERNOS DE EDUCACAO ESPECIAL,B3
2178-079X,CADERNOS DE EDUCA��O -UFPEL (ONLINE),B4
2179-1562,CADERNOS DE ESTUDOS E PESQUISAS,B5
0102-4248,CADERNOS DE ESTUDOS SOCIAIS,B3
1413-7860,CADERNOS DE FILOSOFIA ALEM�,B4
0871-1623,CADERNOS DE GEOGRAFIA (COIMBRA),B5
2318-9231,CADERNOS DE GEST�O E EMPREENDEDORISMO,B4
2316-3143,"CADERNOS DE GRADUA��O: CI�NCIAS HUMANAS E SOCIAIS,",B4
2237-8871,CADERNOS DE HIST�RIA,B3
1982-7806,CADERNOS DE HIST�RIA DA EDUCA��O (ONLINE),B3
2318-5414,CADERNOS DE INOVA��O EM PEQUENOS NEG�CIOS - COM�RCIO E SERVI�OS,C 
0104-9712,CADERNOS DE LINGUAGEM E SOCIEDADE,B1
2178-2229,CADERNOS DE PESQUISA,B4
0100-1574,CADERNOS DE PESQUISA (FUNDA��O CARLOS CHAGAS. IMPRESSO),B1
1980-5314,CADERNOS DE PESQUISA (FUNDA��O CARLOS CHAGAS. ONLINE),B1
2175-2613,CADERNOS DE PESQUISA: PENSAMENTO EDUCACIONAL (CURITIBA. ONLINE),B4
0102-4175,CADERNOS DE PESQUISA (UFMA),B4
2317-0026,CADERNOS DE PROSPEC��O,B3
2317-0026,CADERNOS DE PROSPEC��O,B3
1413-6295,CADERNOS DE PSICAN�LISE (C�RCULO PSICANAL�TICO/RJ),B2
1981-0490,CADERNOS DE PSICOLOGIA SOCIAL DO TRABALHO,B1
1516-3717,CADERNOS DE PSICOLOGIA SOCIAL DO TRABALHO (USP),B1
1678-4464,CADERNOS DE SA�DE P�BLICA,A2
1678-4464,CADERNOS DE SA�DE P�BLICA,A2
0102-311X,CADERNOS DE SA�DE P�BLICA (ENSP. IMPRESSO),A2
1678-4464,CADERNOS DE SA�DE P�BLICA (ONLINE),A2
1646-3714,CADERNOS DE SOCIOMUSEOLOGIA,B3
0104-4931,CADERNOS DE TERAPIA OCUPACIONAL DA UFSCAR,B3
2175-0173,CADERNOS DO CEOM,B3
1809-8606,CADERNOS DO DESENVOLVIMENTO,B4
2447-7532,CADERNOS DO DESENVOLVIMENTO,B4
2317-6539,CADERNOS DO DESENVOLVIMENTO FLUMINENSE,B5
2317-3246,CADERNOS DO GEA,B4
2236-6385,"CADERNOS DO IL, PORTO ALEGRE",B4
2179-2143,CADERNOS DO TEMPO PRESENTE,B4
2179-2143,CADERNOS DO TEMPO PRESENTE,B4
1679-3951,CADERNOS EBAPE.BR (FGV),A2
1679-3951,CADERNOS EBAPE.BR (FGV. ONLINE),A2
0104-7078,CADERNOS ENAP,C 
1984-4883,CADERNOS FGV PROJETOS,C 
1806-2261,CADERNOS GEST�O P�BLICA E CIDADANIA,B2
2236-5710,CADERNOS GEST�O P�BLICA E CIDADANIA,B2
2236-5710,CADERNOS GEST�O P�BLICA E CIDADANIA,B2
1679-0316,CADERNOS IHU ID�IAS (UNISINOS),B4
2236-9996,CADERNOS METR�POLE,B1
1517-2422,CADERNOS METR�POLE (PUCSP),B1
2358-291X,CADERNOS SA�DE COLETIVA,B2
1414-462X,CADERNOS SA�DE COLETIVA (UFRJ),B2
1809-9475,CADERNOS UNIFOA (IMPRESSO),B4
1982-1816,CADERNOS UNIFOA (ONLINE),B4
2446-8452,CADERNOS 28 DE AGOSTO,B4
2237-7719,"CAIRU EM REVISTA - SOCIEDADE, EDUCA��O, GEST�O E SUSTENTABILIDADE",B4
2175-4217,CAMINE: CAMINHOS DA EDUCA��O,B4
1517-3771,CAMINHOS DA HIST�RIA (UNIMONTES),B4
1678-6343,CAMINHOS DE GEOGRAFIA (UFU),B3
